stories_id,publish_date,title,url,language,ap_syndicated,themes,subtopics,inlink_count,facebook_share_count,outlink_count,media_inlink_count,media_id,media_name,media_url
659997059,##########,Russian Lawyer In Trump Jr. Meeting Willing To Testify Before Congress,http://dailycaller.com/2017/07/19/russian-lawyer-in-trump-jr-meeting-willing-to-testify-before-congress/,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us)",,0,2,2,0,18775,Daily Caller,http://dailycaller.com
713194863,##########,Don Jr’s Lawyer: Email Is ‘Much Ado About Nothing’,http://dailycaller.com/2017/07/11/don-jrs-lawyer-email-is-much-ado-about-nothing/,en,FALSE,"politics and government, united states politics and government, elections, news and news media, media, ethics",,0,5,0,0,18775,Daily Caller,http://dailycaller.com
659971848,##########,Most Republicans Think Trump Jr. Meeting With Russian Lawyer Was &#8216;Appropriate&#8217;,http://dailycaller.com/2017/07/19/most-republicans-think-trump-jr-meeting-with-kremlin-linked-lawyer-was-appropriate/,en,FALSE,"politics and government, united states politics and government, elections, public opinion",,0,9,1,0,18775,Daily Caller,http://dailycaller.com
658986476,##########,"New Details About Trump Tower Mystery Man, But His Identity Remains Elusive",http://dailycaller.com/2017/07/17/new-details-about-trump-tower-mystery-man-but-his-identity-remains-elusive/,en,FALSE,,,0,18,1,0,18775,Daily Caller,http://dailycaller.com
668820630,##########,Mueller Grand Jury Scrutinizing Trump Jr. Meeting,http://dailycaller.com/2017/08/03/mueller-grand-jury-scrutinizing-trump-jr-meeting/,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us), presidential elections (us), media, ethics",,0,20,0,0,18775,Daily Caller,http://dailycaller.com
656837709,##########,Senate Panel Formally Asks Trump Jr. To Testify About Meeting With Russian Lawyer,http://dailycaller.com/2017/07/13/senate-panel-formally-asks-trump-jr-to-testify-about-meeting-with-russian-lawyer/,en,FALSE,"politics and government, united states politics and government, news and news media",,0,33,0,0,18775,Daily Caller,http://dailycaller.com
660712318,##########,Chuck Grassley Says He&#8217;ll Subpoena Don Jr. And Paul Manafort If Necessary,http://dailycaller.com/2017/07/20/chuck-grassley-says-hell-subpoena-don-jr-and-paul-manafort-if-necessary/,en,FALSE,"politics and government, united states politics and government, crime and criminals, international relations",,0,1280,0,0,18775,Daily Caller,http://dailycaller.com
661223982,##########,Report: Russian Lawyer Who Met With Trump Jr. Has Represented Russia&#8217;s Spy Agency,http://dailycaller.com/2017/07/21/report-russian-lawyer-who-met-with-trump-jr-has-represented-russias-spy-agency/,en,FALSE,politics and government,,0,3,1,0,18775,Daily Caller,http://dailycaller.com
713199901,##########,Report: Former Soviet Intelligence Officer Attended Trump Jr Meeting,http://dailycaller.com/2017/07/14/report-former-soviet-intelligence-officer-attended-trump-jr-meeting/,en,FALSE,"politics and government, united states politics and government, elections, armament, defense and military forces, united states international relations, international relations",,0,1,1,0,18775,Daily Caller,http://dailycaller.com
695172530,##########,Report: Mueller Has Expanded Probe To Include Trump’s Business Activities,http://dailycaller.com/2017/07/20/report-mueller-has-expanded-probe-to-include-trumps-business-activities/?utm_source=site-share,en,FALSE,"politics and government, finances, ethics, frauds and swindling",,0,10200,2,0,18775,Daily Caller,http://dailycaller.com
655172663,##########,GOP Senator Says Trump Jr. Should Be Questioned By Senate Intel Committee,http://dailycaller.com/2017/07/10/gop-senator-says-trump-jr-should-be-questioned-by-senate-intel-committee/,en,FALSE,"politics and government, united states politics and government",,0,18,2,0,18775,Daily Caller,http://dailycaller.com
655701817,##########,GOP Rep Calls Trump Jr. Reports A &#8216;Condiment&#8217; On A &#8216;Nothing Burger&#8217; [VIDEO],http://dailycaller.com/2017/07/11/gop-rep-calls-trump-jr-reports-a-condiment-on-a-nothing-burger-video/,en,FALSE,"politics and government, united states politics and government, elections, news and news media, media, ethics",,0,15,0,0,18775,Daily Caller,http://dailycaller.com
656952523,##########,Journalism&#8217;s Disgrace,http://dailycaller.com/2017/07/13/journalisms-disgrace/,en,FALSE,"politics and government, finances, united states politics and government, armament, defense and military forces, ethics, metals and minerals",,0,73,0,0,18775,Daily Caller,http://dailycaller.com
667092829,##########,Report: Trump Personally Dictated Don Jr.&#8217;s Misleading Statement About Meeting With Russian Lawyer,http://dailycaller.com/2017/07/31/report-trump-personally-dictated-don-jr-s-misleading-statement-about-meeting-with-russian-lawyer/,en,FALSE,"politics and government, united states politics and government",,0,1,0,0,18775,Daily Caller,http://dailycaller.com
659242338,##########,Hillary Clinton sided with Russia on sanctions as Bill made $500G on Moscow speech,http://feeds.foxnews.com/~r/foxnews/politics/~3/5P-JwQ5ZAQg/hillary-clinton-sided-with-russia-on-sanctions-as-bill-made-500g-on-moscow-speech.html,en,FALSE,"politics and government, finances, united states politics and government, elections, ethics, international trade and world market",,18,0,2,16,1092,FOX News,http://www.foxnews.com/
661420457,##########,Co-founder of firm behind Trump-Russia dossier to plead the Fifth,http://feeds.foxnews.com/~r/foxnews/politics/~3/qmN9ZS7Mf9c/co-founder-firm-behind-trump-russia-dossier-to-plead-fifth.html,en,FALSE,"politics and government, united states politics and government, news and news media",,9,3746,0,9,1092,FOX News,http://www.foxnews.com/
664141612,##########,FUSION CONFUSION Dem tactic delays testimony on dossier firm,http://www.foxnews.com/politics/2017/07/26/russia-probe-democrats-block-key-witness-against-shadowy-firm-fusion-gps.html,en,TRUE,politics and government,,9,5771,0,9,1092,FOX News,http://www.foxnews.com/
657350217,##########,Mystery solved? Timeline shows how Russian lawyer got into US for Trump Jr. meeting,http://feeds.foxnews.com/~r/foxnews/politics/~3/ktb92FsozFc/mystery-solved-timeline-shows-how-russian-lawyer-got-into-us-for-trump-jr-meeting.html,en,FALSE,"politics and government, united states politics and government",,9,20610,0,8,1092,FOX News,http://www.foxnews.com/
747398944,##########,Tim Kaine: Treason Investigation Into Trump Jr.-Russia Meeting,http://insider.foxnews.com/2017/07/11/tim-kaine-treason-investigation-trump-jr-russia-meeting,en,FALSE,"politics and government, united states politics and government, crime and criminals, ethics",,7,6564,0,7,1092,FOX News,http://www.foxnews.com/
655631737,##########,EMAIL TRAIL: Trump son releases exchange with contact claiming Russia gov&rsquo;t sought to back dad,http://www.foxnews.com/politics/2017/07/11/donald-trump-jr-releases-alleged-email-chain-regarding-russian-meeting.html,en,FALSE,"politics and government, united states politics and government, elections",,6,39403,0,6,1092,FOX News,http://www.foxnews.com/
656805624,##########,SHOULDN'T HAVE BEEN' HERE Obama agency let Trump-linked Russian lawyer in despite visa denial,http://www.foxnews.com/politics/2017/07/13/obama-admin-let-russian-lawyer-who-met-trump-jr-into-us-after-visa-block.html,en,FALSE,"politics and government, united states politics and government, international relations",,5,11076,1,5,1092,FOX News,http://www.foxnews.com/
654737720,##########,Full statement by Donald Trump Jr. on Sunday's New York Times report,http://feeds.foxnews.com/~r/foxnews/politics/~3/7bok-eDjgPU/full-statement-by-donald-trump-jr-on-sundays-new-york-times-report.html,en,FALSE,"politics and government, united states politics and government, elections",,6,411,0,5,1092,FOX News,http://www.foxnews.com/
747402171,##########,Donald Trump: Most People Would Have Taken Don Jr.-Russian Lawyer Meeting,http://insider.foxnews.com/2017/07/13/donald-trump-most-people-would-have-taken-don-jr-russian-lawyer-meeting,en,FALSE,"politics and government, united states politics and government, biographical information",,4,355,0,4,1092,FOX News,http://www.foxnews.com/
657522319,##########,Dershowitz: Did Donald Trump Jr. commit a crime or merely political sin? It depends,http://www.foxnews.com/opinion/2017/07/11/dershowitz-did-donald-trump-jr-commit-crime-or-merely-political-sin-it-depends.html?intcmp=ob_article_sidebar_video&intcmp=obnetwork,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, news and news media, media, crime and criminals, international relations",,4,2223,0,4,1092,FOX News,http://www.foxnews.com/
655770133,##########,Donald Trump Jr. tells Sean Hannity: 'In retrospect I probably would have done things a little differently',http://feeds.foxnews.com/~r/foxnews/politics/~3/YUSKjNuTW_I/donald-trump-jr-tells-sean-hannity-in-retrospect-probably-would-have-done-things-little-differently.html,en,FALSE,"politics and government, united states politics and government, television, news and news media, media",,5,1496,0,4,1092,FOX News,http://www.foxnews.com/
695338517,##########,Sekulow defends Don Trump Jr.'s meeting with Russian lawyer,http://www.foxnews.com/transcript/2017/07/16/sekulow-defends-don-trump-jr-s-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, law and legislation, finances, united states politics and government, medicine and health, ethics",,4,1,0,3,1092,FOX News,http://www.foxnews.com/
657600316,7/9/17 8:00,Reince Priebus breaks down Trump's trip to the G-20 summit,http://www.foxnews.com/transcript/2017/07/09/reince-priebus-breaks-down-trumps-trip-to-g-20-summit.html,en,FALSE,"politics and government, united states politics and government, united states international relations, international relations",,3,10,0,3,1092,FOX News,http://www.foxnews.com/
654424657,##########,Donald Trump Jr. and Jared Kushner respond to meeting with Russian lawyer,http://feeds.foxnews.com/~r/foxnews/politics/~3/wfCdPvzxHOo/donald-trump-jr-and-jared-kushner-respond-to-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, united states politics and government",,4,5938,0,3,1092,FOX News,http://www.foxnews.com/
664799273,##########,"Firm behind anti-Trump dossier also worked for Russia, Senate witness says",http://feeds.foxnews.com/~r/foxnews/politics/~3/L_dAIkIrowk/firm-behind-anti-trump-dossier-also-worked-for-russia-senate-witness-says.html,en,FALSE,"politics and government, united states politics and government, ethics, united states international relations, international relations, international trade and world market, embargoes and economic sanctions",,3,0,0,3,1092,FOX News,http://www.foxnews.com/
656365601,##########,"White House goes on offense, slams DNC, Clintons for ‘collusion’",http://feeds.foxnews.com/~r/foxnews/politics/~3/euLxyLlSr50/white-house-goes-on-offense-slams-dnc-clintons-for-collusion.html,en,FALSE,"politics and government, united states politics and government",,4,3564,0,3,1092,FOX News,http://www.foxnews.com/
656151657,##########,Grassley probing how Russian lawyer got into US after visa denial,http://feeds.foxnews.com/~r/foxnews/politics/~3/Zb__3fNm0lk/grassley-probing-how-russian-lawyer-got-into-us-after-visa-denial.html,en,FALSE,"politics and government, united states politics and government, elections",,3,3423,0,3,1092,FOX News,http://www.foxnews.com/
747414808,##########,"Ari Fleischer on Trump Jr.-Russia Meeting, Rob Goldstone Email Chain, Collusion Questions",http://insider.foxnews.com/2017/07/11/ari-fleischer-trump-jr-russia-meeting-rob-goldstone-email-chain-collusion-questions,en,FALSE,"politics and government, united states politics and government, news and news media, ethics",,3,553,1,3,1092,FOX News,http://www.foxnews.com/
656526473,##########,"Conway: 'What's the conclusion? Collusion? No, we don't have that yet'",http://feeds.foxnews.com/~r/foxnews/politics/~3/XwXaLQLDZN0/conway-whats-conclusion-collusion-no-dont-have-that-yet.html,en,FALSE,"politics and government, united states politics and government, news and news media, media",,3,313,0,3,1092,FOX News,http://www.foxnews.com/
656184405,##########,Magnitsky Act explained: Trump Jr. says law was at center of meeting with Russian lawyer,http://feeds.foxnews.com/~r/foxnews/politics/~3/lDQ0rX-uww4/magnitsky-act-explained-trump-jr-says-law-was-at-center-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, finances, united states politics and government, taxation, frauds and swindling",,4,166,3,3,1092,FOX News,http://www.foxnews.com/
656865359,##########,"Trump slams media for coverage of mysterious Russian lawyer, lays blame on Lynch",http://feeds.foxnews.com/~r/foxnews/politics/~3/mEny7rRqqgg/trump-slams-media-for-coverage-mysterious-russian-lawyer-lays-blame-on-lynch.html,en,FALSE,"politics and government, united states politics and government, news and news media, media",,2,1438,0,2,1092,FOX News,http://www.foxnews.com/
654737728,##########,"Trump, son push back on NY Times story suggesting Russian collusion",http://feeds.foxnews.com/~r/foxnews/politics/~3/mgvMfv_fm1A/trump-son-push-back-on-ny-times-story-suggesting-russian-collusion.html,en,FALSE,"politics and government, united states politics and government, elections",,2,9408,1,2,1092,FOX News,http://www.foxnews.com/
747402062,##########,Donald Trump Jr Russian Meeting Paul Manafort Campaign Malpractice Enemy Nation,http://insider.foxnews.com/2017/07/11/donald-trump-jr-russian-meeting-paul-manafort-campaign-malpractice-enemy-nation,en,FALSE,politics and government,,2,206,0,2,1092,FOX News,http://www.foxnews.com/
658785026,##########,Trump defends son for seeking Clinton dirt at Russia meeting: 'That’s politics!',http://feeds.foxnews.com/~r/foxnews/politics/~3/Hc46-R0FzXk/trump-defends-son-for-seeking-clinton-dirt-at-russia-meeting-that-s-politics.html,en,FALSE,"politics and government, united states politics and government, lobbying and lobbyists",,1,1724,0,1,1092,FOX News,http://www.foxnews.com/
655553055,##########,NO KREMLIN CRONY: Russian lawyer who met Trump Jr. denies ties to Putin,http://www.foxnews.com/politics/2017/07/11/russian-lawyer-who-met-with-donald-trump-jr-denies-kremlin-connection.html,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us)",,1,962,0,1,1092,FOX News,http://www.foxnews.com/
1038248622,##########,Donald Trump Jr. releases 'entire email chain' regarding Russian meeting | Fox News,https://www.foxnews.com/politics/donald-trump-jr-releases-entire-email-chain-regarding-russian-meeting,en,TRUE,"politics and government, united states politics and government, elections, news and news media, media, international relations",,1,0,0,1,1092,FOX News,http://www.foxnews.com/
658685546,##########,Donald Trump Jr.'s meeting with Russian lawyer: What to know,http://feeds.foxnews.com/~r/foxnews/politics/~3/ySRmMWDO2X4/donald-trump-jr-s-meeting-with-russian-lawyer-what-to-know.html,en,FALSE,"politics and government, united states politics and government, elections",,1,21,1,1,1092,FOX News,http://www.foxnews.com/
656303275,##########,Shadowy company tied to Russia meeting linked to Trump Jr. troubles,http://feeds.foxnews.com/~r/foxnews/politics/~3/C1QBwooaZQY/shadowy-company-tied-to-russia-meeting-linked-to-trump-jr-troubles.html,en,FALSE,"politics and government, finances, ethics",,1,966,0,1,1092,FOX News,http://www.foxnews.com/
657473464,##########,"Pence keeps distance from Russia upheaval, while standing by Trump in public",http://feeds.foxnews.com/~r/foxnews/politics/~3/Amp5I7yUzUk/pence-keeps-distance-from-russia-upheaval-while-standing-by-trump-in-public.html,en,FALSE,"politics and government, united states politics and government, elections, ethics",,1,293,0,1,1092,FOX News,http://www.foxnews.com/
747412516,##########,"Dennis Kucinich on Donald Trump Jr.-Russian Lawyer Meeting, Alleged Collusion &amp; Crime",http://insider.foxnews.com/2017/07/14/dennis-kucinich-donald-trump-jr-russian-lawyer-meeting-alleged-collusion-crime,en,FALSE,"politics and government, united states politics and government, news and news media, media",,1,384,0,1,1092,FOX News,http://www.foxnews.com/
655750689,##########,GREGG JARRETT Donald Trump Jr. Russia meeting broke no laws,http://www.foxnews.com/opinion/2017/07/11/gregg-jarrett-donald-trump-jr-has-broken-no-law.html,en,FALSE,"politics and government, united states politics and government",,1,4032,0,1,1092,FOX News,http://www.foxnews.com/
657460135,##########,"Russian lobbyist, unnamed translator attended Trump Tower meeting with Russian lawyer",http://feeds.foxnews.com/~r/foxnews/politics/~3/QR9-G-XUSFM/russian-lobbyist-unnamed-translator-attended-trump-tower-meeting-with-russian-lawyer.html,en,FALSE,"politics and government, united states politics and government, lobbying and lobbyists",,1,1003,0,1,1092,FOX News,http://www.foxnews.com/
747385346,##########,Donald Trump Russia Collusion Mark Steyn Rob Goldstone Azerbaijan Pop Singer John Denver Publicist,http://insider.foxnews.com/2017/07/12/donald-trump-russia-collusion-mark-steyn-rob-goldstone-azerbaijan-pop-singer-john-denver,en,FALSE,,,1,429,0,1,1092,FOX News,http://www.foxnews.com/
657584778,##########,Russian pop singer's attorney attacks publicist in Trump Jr. email saga,http://feeds.foxnews.com/~r/foxnews/politics/~3/8aPEBVQ-eBU/russian-pop-singers-attorney-attacks-publicist-in-trump-jr-email-saga.html,en,FALSE,"politics and government, united states politics and government",,2,15,0,1,1092,FOX News,http://www.foxnews.com/
659263496,##########,CNN political commentator won't call Trump her president,http://feeds.foxnews.com/~r/foxnews/politics/~3/fGkQ52oMBnM/cnn-political-commentator-wont-call-trump-her-president.html,en,FALSE,"politics and government, united states politics and government, elections",,1,0,0,1,1092,FOX News,http://www.foxnews.com/
678339901,##########,HILL GRILLING Lawmakers question man behind Trump dossier,http://www.foxnews.com/politics/2017/08/22/trump-dossier-figure-questioned-behind-closed-doors-on-capitol-hill.html,en,FALSE,"politics and government, united states politics and government, ethics",,1,605,0,1,1092,FOX News,http://www.foxnews.com/
655301540,##########,Lawyer for Donald Trump Jr. says new NY Times report 'much ado about nothing' - WH: Donald Trump Jr. 'did not collude with anybody',http://www.foxnews.com/politics/2017/07/11/lawyer-for-donald-trump-jr-says-new-ny-times-report-much-ado-about-nothing.html,en,FALSE,"politics and government, united states politics and government, elections, ethics",,1,298,3,1,1092,FOX News,http://www.foxnews.com/
655721057,##########,"Trump defends son as 'high-quality person,' as Russia meeting emails fuel criticism",http://feeds.foxnews.com/~r/foxnews/politics/~3/QvU31UQ7vqo/trump-defends-son-as-high-quality-person-as-russia-meeting-emails-fuel-criticism.html,en,FALSE,"politics and government, computers and the internet, united states politics and government",,1,1927,0,1,1092,FOX News,http://www.foxnews.com/
666256654,##########,"At Politicon, Roger Stone has plenty to say - for and against Trump team",http://feeds.foxnews.com/~r/foxnews/politics/~3/KmoepHW5YNM/at-politicon-roger-stone-has-plenty-to-say-for-and-against-trump-team.html,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, united states international relations, international relations",,0,91,0,0,1092,FOX News,http://www.foxnews.com/
692545032,##########,Has smoke led to fire? Donald Trump Jr. wanted oppo on Hillary,http://www.foxnews.com/politics/2017/07/11/has-smoke-led-to-fire-donald-trump-jr-wanted-oppo-on-hillary.html,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, news and news media, media, ethics, united states international relations, international relations",,0,1440,1,0,1092,FOX News,http://www.foxnews.com/
801135032,##########,Russia Collusion Saga: 2 More Figures Emerge as Participants at Secret Trump Tower Meeting,http://nation.foxnews.com/2017/07/14/russia-collusion-saga-2-more-figures-emerge-participants-secret-trump-tower-meeting,,,,,0,37,0,0,1092,FOX News,
747399822,##########,Sean Hannity Monologue on Democrats &amp; Mainstream Media Colluding to Destroy Trump,http://insider.foxnews.com/2017/07/14/sean-hannity-monologue-democrats-mainstream-media-colluding-destroy-trump,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us), presidential elections (us), presidential election of 2004",,0,471,0,0,1092,FOX News,http://www.foxnews.com/
654967722,##########,Moscow denies knowledge of Trump Jr's meeting with lawyer,http://feeds.foxnews.com/~r/foxnews/world/~3/hKNP7hdueME/moscow-denies-knowledge-trump-jrs-meeting-with-lawyer.html,en,TRUE,"politics and government, united states politics and government",,0,0,0,0,1092,FOX News,http://www.foxnews.com/
658685553,##########,Secret Service contradicts Trump lawyer on Russia meeting,http://feeds.foxnews.com/~r/foxnews/politics/~3/aXPEHaJgWLc/secret-service-contradicts-trump-lawyer-on-russia-meeting.html,en,FALSE,"politics and government, united states politics and government",,0,551,0,0,1092,FOX News,http://www.foxnews.com/
662877191,##########,Trump weighs new punishments for his team,http://feeds.foxnews.com/~r/foxnews/politics/~3/ed53a1ukXTE/trump-weighs-new-punishments-for-his-team.html,en,FALSE,politics and government,,0,201,1,0,1092,FOX News,http://www.foxnews.com/
656379047,##########,Key figures in the Trump Jr. email saga,http://feeds.foxnews.com/~r/foxnews/politics/~3/jUUYlwK_Y5g/key-figures-in-trump-jr-email-saga.html,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us)",,0,12,7,0,1092,FOX News,http://www.foxnews.com/
660154510,##########,Trump: 'Sessions should have never recused himself' from Russia investigation,http://feeds.foxnews.com/~r/foxnews/politics/~3/PSaYjIJkQcc/trump-sessions-should-have-never-recused-himself-from-russia-investigation.html,en,FALSE,"politics and government, united states politics and government, elections, appointments and executive changes, news and news media, ethics, international relations, biographical information, suspensions, dismissals and resignations",,0,0,1,0,1092,FOX News,http://www.foxnews.com/
657634815,##########,Russia meeting: Publicist Goldstone accused of lying to Trump Jr. about 'dirt' on Clinton,http://feeds.foxnews.com/~r/foxnews/politics/~3/rFHflmPBTz0/russia-meeting-publicist-goldstone-accused-lying-to-trump-jr-about-dirt-on-clinton.html,en,FALSE,"politics and government, biographical information",,0,56,1,0,1092,FOX News,http://www.foxnews.com/
747352408,##########,"Searching for Kremlin Dirt on Hillary? Trump, Son Donald Jr. Push Back on NY Times Story Suggesting Russian Collusion",http://nation.foxnews.com/2017/07/09/searching-kremlin-dirt-hillary-trump-son-donald-jr-push-back-ny-times-story-suggesting,en,FALSE,"politics and government, united states politics and government, elections",,0,105,0,0,1092,FOX News,http://www.foxnews.com/
682662027,##########,Lobbyist at Trump Tower meeting spoke to grand jury,http://feeds.foxnews.com/~r/foxnews/politics/~3/wZGqcb83KfU/lobbyist-at-trump-tower-meeting-spoke-to-grand-jury.html,en,FALSE,"politics and government, finances, united states politics and government, elections, lobbying and lobbyists, armament, defense and military forces, ethics, united states international relations, international relations",,0,15,1,0,1092,FOX News,http://www.foxnews.com/
665936232,##########,Trump says testimony shows Russia opposed him during his presidential campaign,http://feeds.foxnews.com/~r/foxnews/politics/~3/s7HKpxLR_Ro/trump-says-testimony-shows-russia-opposed-him-during-his-presidential-campaign.html,en,FALSE,"politics and government, united states politics and government, ethics, international relations, international trade and world market",,0,3787,0,0,1092,FOX News,http://www.foxnews.com/
801070354,##########,The Hill: Trump Jr. Pitch Was Part of Broad Russian Effort,http://nation.foxnews.com/2017/07/13/hill-trump-jr-pitch-was-part-broad-russian-effort,,,,,0,53,1,0,1092,FOX News,
692752250,##########,Napolitano: Was Donald Trump Jr.'s Russian meeting a criminal act?,http://www.foxnews.com/opinion/2017/07/20/napolitano-was-donald-trump-jr-s-russian-meeting-criminal-act.html,en,FALSE,"politics and government, united states politics and government, news and news media, media, united states international relations, international relations",,0,80,0,0,1092,FOX News,http://www.foxnews.com/
658055904,##########,"TRUMP'S TOUTS: President slams 'Russian hoax,' 'ObamaCare disaster,' praises surging stock market",http://www.foxnews.com/politics/2017/07/15/trump-touts-record-stock-market-numbers-amid-russian-hoax-story.html,en,FALSE,"politics and government, finances, united states politics and government, united states international relations, international relations",,0,765,0,0,1092,FOX News,http://www.foxnews.com/
656167444,##########,"Trump unloads on Hillary over double standard, amid reports Dems also got foreign help",http://feeds.foxnews.com/~r/foxnews/politics/~3/FjQ4J0E5L8w/trump-unloads-on-hillary-over-double-standard-amid-reports-dems-also-got-foreign-help.html,en,FALSE,"politics and government, united states politics and government, elections, armament, defense and military forces, ethics, united states international relations, international relations",,0,3234,0,0,1092,FOX News,http://www.foxnews.com/
697190445,##########,"Will feud between media, Trump ever die down?; Cruz wants no recess until health care passed",http://www.foxnews.com/transcript/2017/07/10/will-feud-between-media-trump-ever-die-down-cruz-wants-no-recess-until-health-care-passed.html,en,FALSE,politics and government,,0,0,0,0,1092,FOX News,http://www.foxnews.com/
668827569,##########,Trump and the Russia investigation: What to know,http://feeds.foxnews.com/~r/foxnews/politics/~3/khqH6x3g_Jo/trump-and-russia-investigation-what-to-know.html,en,FALSE,"politics and government, united states politics and government, elections, ethics, frauds and swindling",,0,0,2,0,1092,FOX News,http://www.foxnews.com/
747401271,##########,Gregg Jarrett: Donald Trump Jr. Has Broken No Law,http://nation.foxnews.com/2017/07/11/gregg-jarrett-donald-trump-jr-has-broken-no-law,en,FALSE,"politics and government, united states politics and government",,0,17,0,0,1092,FOX News,http://www.foxnews.com/
747401724,##########,Who Paid for the 'Trump Dossier'? Democrats Don't Want You to Find Out,http://nation.foxnews.com/2017/07/28/who-paid-trump-dossier-democrats-dont-want-you-find-out,en,FALSE,"politics and government, united states politics and government, ethics",,0,1785,1,0,1092,FOX News,http://www.foxnews.com/
655077684,##########,Russian thrust into Trump campaign scandal unknown at home,http://feeds.foxnews.com/~r/foxnews/world/~3/or4Je_XCwy4/russian-thrust-into-trump-campaign-scandal-unknown-at-home.html,en,TRUE,"politics and government, united states politics and government, elections, news and news media, ethics, biographical information",,0,3,0,0,1092,FOX News,http://www.foxnews.com/
657048709,##########,Co-founder of firm behind Trump-Russia dossier pressed to testify,http://feeds.foxnews.com/~r/foxnews/politics/~3/1eh4D44DhJU/co-founder-firm-behind-trump-russia-dossier-pressed-to-testify.html,en,FALSE,"politics and government, united states politics and government, news and news media, media, united states international relations, international relations",,0,77,1,0,1092,FOX News,http://www.foxnews.com/
712626265,##########,Trump dossier figure questioned behind closed doors on Capitol Hill,http://feeds.foxnews.com/~r/foxnews/politics/~3/lvc7FXknXBw/trump-dossier-figure-questioned-behind-closed-doors-on-capitol-hill.html,en,FALSE,"politics and government, united states politics and government, international relations",,0,607,0,0,1092,FOX News,http://www.foxnews.com/
658785034,##########,Rob Goldstone travels through Europe,http://feeds.foxnews.com/~r/foxnews/politics/~3/oJbB2aRFPk0/rob-goldstone-travels-through-europe.html,en,FALSE,,,0,8,0,0,1092,FOX News,http://www.foxnews.com/
657235163,##########,Twitter taunts: Ex-Hillary and Obama aides reveling in the Don Jr. controversy,http://feeds.foxnews.com/~r/foxnews/politics/~3/jF45hOWhDmA/twitter-taunts-ex-hillary-and-obama-aides-reveling-in-don-jr-controversy.html,en,FALSE,"politics and government, united states politics and government, elections",,0,360,0,0,1092,FOX News,http://www.foxnews.com/
783730287,##########,Russian Lawyer's Entry Into US Touches Off Federal Finger-Pointing,http://nation.foxnews.com/2017/07/14/russian-lawyers-entry-us-touches-federal-finger-pointing,en,FALSE,"politics and government, united states politics and government, recordings (audio)",,0,358,0,0,1092,FOX News,http://www.foxnews.com/
801153521,##########,Michelle Malkin Putin Benefit More Clinton Presidency,http://insider.foxnews.com/2017/07/13/michelle-malkin-putin-benefit-more-clinton-presidency,en,FALSE,"politics and government, united states politics and government, elections, armament, defense and military forces, united states international relations, international relations",,0,1123,0,0,1092,FOX News,http://www.foxnews.com/
662282827,##########,"Trump Jr., Kushner, Manafort talk to Senate; aides downplay 'pardons'",http://feeds.foxnews.com/~r/foxnews/politics/~3/rubarQuN8Ew/trump-jr-kushner-manafort-talk-to-senate-aides-downplay-pardons.html,en,FALSE,"politics and government, united states politics and government, crime and criminals, ethics, international relations",,0,84,0,0,1092,FOX News,http://www.foxnews.com/
661581501,##########,"Deal with Senate panel lets Trump Jr., Manafort avoid public testimony",http://www.foxnews.com/politics/2017/07/22/deal-with-senate-panel-lets-trump-jr-manafort-avoid-public-testimony.html,en,FALSE,"politics and government, united states politics and government, ethics",,0,412,1,0,1092,FOX News,http://www.foxnews.com/
659408894,##########,Least surprising failure ever,http://feeds.foxnews.com/~r/foxnews/politics/~3/ej_O7Sm7-gc/least-surprising-failure-ever.html,en,FALSE,"politics and government, law and legislation, finances, united states politics and government",,0,0,1,0,1092,FOX News,http://www.foxnews.com/
697321651,##########,Gingrich slams idea Trump Jr. meeting was Russian 'set up',http://www.foxnews.com/transcript/2017/07/14/gingrich-slams-idea-trump-jr-meeting-was-russian-set-up.html,en,FALSE,"politics and government, united states politics and government, medicine and health",,0,16,0,0,1092,FOX News,http://www.foxnews.com/
798112841,##########,"Donald Trump, Jr. tweets reveal one thing: The American people deserve answers",http://www.foxnews.com/opinion/2017/07/11/donald-trump-jr-tweets-reveal-one-thing-american-people-deserve-answers.html,en,FALSE,"politics and government, united states politics and government",,0,587,0,0,1092,FOX News,http://www.foxnews.com/
655630120,##########,Read Donald Trump Jr.'s emails on the Russia attorney meeting,http://feeds.foxnews.com/~r/foxnews/politics/~3/3qAMIncYd4o/read-donald-trump-jr-s-emails-on-russia-attorney-meeting.html,en,FALSE,"politics and government, united states politics and government, elections, presidents and presidency (us)",,0,517,0,0,1092,FOX News,http://www.foxnews.com/
656146611,##########,"HEADS TO ROLL? Trump urged to hunt down, fire leakers",http://www.foxnews.com/politics/2017/07/12/heads-will-roll-after-trump-jr-leaks-corey-lewandowski-says.html,en,FALSE,"politics and government, united states politics and government, armament, defense and military forces, news and news media, media",,0,8681,2,0,1092,FOX News,http://www.foxnews.com/
